transaction_id,n_tests_triggered,tests_triggered,reasons,ml_anomaly_score,ml_flag,risk_score,risk_level,date,time,department,account,vendor,amount,entry_type,posted_by,description,day_of_week,is_weekend,hour,month,day
JE106383,0.0,,,0.1845,normal,0.0922,Low,2025-01-27,15:03:27,Finance,Utilities,Galloway-Wyatt,11593.73,Credit,Andre Rivera,Disintermediate scalable relationships,Monday,False,15,1,27
JE102001,0.0,,,0.1845,normal,0.0922,Low,2025-08-22,16:56:51,Procurement,Office Supplies,Doyle Ltd,10702.33,Credit,Vanessa Patel,Incubate 24/365 channels,Friday,False,16,8,22
JE106235,0.0,,,0.1844,normal,0.0922,Low,2025-05-26,15:20:59,Operations,Payroll,Baker and Sons,40276.65,Credit,Andre Rivera,Transform cross-platform e-tailers,Monday,False,15,5,26
JE100154,0.0,,,0.1843,normal,0.0922,Low,2025-08-18,11:15:54,Procurement,Payroll,Morales-Jones,50541.22,Credit,Linda Burns,Disintermediate innovative mindshare,Monday,False,11,8,18
JE104101,0.0,,,0.1844,normal,0.0922,Low,2025-04-23,15:03:01,Marketing,Accounts Payable,"Gardner, Robinson and Lawrence",7084.71,Credit,Joseph Obrien,Engineer turn-key content,Wednesday,False,15,4,23
JE105387,0.0,,,0.1843,normal,0.0922,Low,2025-02-11,09:36:48,HR,Payroll,James Group,88426.38,Debit,Vanessa Patel,Facilitate dot-com roi,Tuesday,False,9,2,11
JE102671,0.0,,,0.1845,normal,0.0922,Low,2025-11-27,15:59:48,Operations,Payroll,Abbott-Munoz,31762.19,Credit,Dana Kennedy,Visualize seamless mindshare,Thursday,False,15,11,27
JE105786,0.0,,,0.1843,normal,0.0922,Low,2025-01-28,12:39:51,Sales,Marketing Spend,"Ross, Robinson and Bright",20158.34,Debit,David Brown,Benchmark rich e-services,Tuesday,False,12,1,28
JE103892,0.0,,,0.1841,normal,0.0921,Low,2025-07-15,11:03:36,Operations,Inventory,James Group,46835.14,Credit,Matthew Lucas,Evolve transparent mindshare,Tuesday,False,11,7,15
JE105566,0.0,,,0.1842,normal,0.0921,Low,2025-05-30,14:11:52,Procurement,Utilities,Davis and Sons,21180.63,Debit,Brandon Hopkins,Unleash compelling metrics,Friday,False,14,5,30
JE107877,0.0,,,0.1841,normal,0.0921,Low,2025-03-19,08:09:52,IT,Marketing Spend,James Group,11154.22,Credit,Miranda Khan,Orchestrate cross-platform mindshare,Wednesday,False,8,3,19
JE106586,0.0,,,0.1841,normal,0.0921,Low,2025-03-10,07:29:02,Finance,Consulting Fees,"Mcclure, Ward and Lee",63187.95,Debit,Troy Nielsen,Seize wireless platforms,Monday,False,7,3,10
JE101683,0.0,,,0.1842,normal,0.0921,Low,2025-02-12,10:46:06,Operations,Rent,"Rodriguez, Figueroa and Sanchez",76373.88,Debit,Jacqueline Lam,Integrate integrated interfaces,Wednesday,False,10,2,12
JE107310,0.0,,,0.1842,normal,0.0921,Low,2025-12-05,14:20:02,IT,Accounts Payable,Garcia-James,9224.85,Credit,Joseph Obrien,Visualize leading-edge infrastructures,Friday,False,14,12,5
JE105251,0.0,,,0.1841,normal,0.0921,Low,2025-12-22,10:04:29,Finance,Utilities,"Mcclain, Miller and Henderson",9254.95,Credit,Joseph Obrien,Deploy dynamic e-markets,Monday,False,10,12,22
JE106347,0.0,,,0.1841,normal,0.0921,Low,2025-05-12,15:29:43,Marketing,Consulting Fees,"Gardner, Robinson and Lawrence",48336.98,Credit,Troy Nielsen,Enable virtual paradigms,Monday,False,15,5,12
JE107634,0.0,,,0.1839,normal,0.092,Low,2025-03-14,12:57:41,IT,Office Supplies,Davis and Sons,21332.21,Debit,Tanya Campos,Revolutionize impactful roi,Friday,False,12,3,14
JE101529,0.0,,,0.1839,normal,0.092,Low,2025-01-13,16:01:49,Marketing,Office Supplies,Harrell LLC,11747.32,Credit,Nicholas Mcbride,Innovate world-class architectures,Monday,False,16,1,13
JE107351,0.0,,,0.1839,normal,0.092,Low,2025-11-20,13:08:27,Operations,Rent,Garcia-James,75925.55,Debit,Diana Washington,Exploit bleeding-edge architectures,Thursday,False,13,11,20
JE100840,0.0,,,0.184,normal,0.092,Low,2025-12-19,15:30:07,Marketing,Marketing Spend,Perez Inc,13477.96,Credit,Nicholas Mcbride,Envisioneer vertical mindshare,Friday,False,15,12,19
JE107031,0.0,,,0.1839,normal,0.092,Low,2025-11-24,08:14:14,HR,Office Supplies,Frazier Inc,7583.67,Debit,Joseph Obrien,Envisioneer revolutionary metrics,Monday,False,8,11,24
JE102583,0.0,,,0.184,normal,0.092,Low,2025-06-16,08:31:40,Finance,Consulting Fees,Doyle Ltd,58427.36,Debit,Joseph Obrien,Scale viral systems,Monday,False,8,6,16
JE100702,0.0,,,0.1839,normal,0.092,Low,2025-12-22,15:58:35,Marketing,Inventory,Smith-Bowen,59136.76,Debit,Cynthia Allen,Deploy open-source info-mediaries,Monday,False,15,12,22
JE104395,0.0,,,0.1839,normal,0.092,Low,2025-04-22,14:57:36,Marketing,Accounts Receivable,"Henderson, Ramirez and Lewis",22825.59,Credit,Michelle Ross,Revolutionize efficient portals,Tuesday,False,14,4,22
JE107204,0.0,,,0.1838,normal,0.0919,Low,2025-04-18,08:15:12,HR,Travel & Expense,Williams and Sons,9836.73,Debit,Corey Herrera,Exploit e-business metrics,Friday,False,8,4,18
JE107244,0.0,,,0.1838,normal,0.0919,Low,2025-09-18,15:31:45,IT,Marketing Spend,Frazier Inc,10874.91,Credit,David Brown,Empower e-business partnerships,Thursday,False,15,9,18
JE102693,0.0,,,0.1838,normal,0.0919,Low,2025-02-28,12:17:25,HR,Utilities,Blake and Sons,14708.07,Debit,Troy Nielsen,Synthesize user-centric e-commerce,Friday,False,12,2,28
JE105793,0.0,,,0.1835,normal,0.0918,Low,2025-02-21,14:49:32,Finance,Accounts Payable,Rodriguez-Graham,17405.41,Debit,Brandon Hopkins,Syndicate robust niches,Friday,False,14,2,21
JE100972,0.0,,,0.1835,normal,0.0918,Low,2025-03-13,09:36:47,Procurement,Inventory,Frazier Inc,24898.87,Credit,Diana Washington,Leverage holistic technologies,Thursday,False,9,3,13
JE105035,0.0,,,0.1837,normal,0.0918,Low,2025-07-14,15:08:19,Operations,Rent,"Hoffman, Baker and Richards",171633.07,Debit,Brandon Hopkins,Maximize e-business schemas,Monday,False,15,7,14
JE102422,0.0,,,0.1837,normal,0.0918,Low,2025-02-13,11:55:37,IT,Accounts Payable,Williams and Sons,26919.35,Debit,Angela Dennis,Unleash ubiquitous networks,Thursday,False,11,2,13
JE102868,0.0,,,0.1835,normal,0.0918,Low,2025-01-09,12:14:53,Sales,Payroll,Blake and Sons,28884.99,Debit,Dana Kennedy,Scale wireless web services,Thursday,False,12,1,9
JE101201,0.0,,,0.1835,normal,0.0918,Low,2025-09-17,08:46:29,Sales,Consulting Fees,Arnold Ltd,63876.84,Debit,Michael Brown,Synthesize turn-key roi,Wednesday,False,8,9,17
JE101130,0.0,,,0.1835,normal,0.0918,Low,2025-03-25,08:56:50,IT,Accounts Payable,Williams and Sons,17679.95,Debit,Matthew Lucas,Envisioneer back-end vortals,Tuesday,False,8,3,25
JE105103,0.0,,,0.1837,normal,0.0918,Low,2025-07-14,13:54:09,Operations,Office Supplies,Abbott-Munoz,16983.0,Credit,Andre Rivera,Transform value-added convergence,Monday,False,13,7,14
JE104150,0.0,,,0.1836,normal,0.0918,Low,2025-08-21,14:16:44,Sales,Accounts Receivable,"Flowers, Martin and Kelly",16942.33,Debit,Cynthia Allen,Revolutionize mission-critical platforms,Thursday,False,14,8,21
JE107018,0.0,,,0.1834,normal,0.0917,Low,2025-12-22,08:46:34,Finance,Utilities,Frazier Inc,9787.28,Credit,Troy Nielsen,Repurpose compelling web services,Monday,False,8,12,22
JE103393,0.0,,,0.1834,normal,0.0917,Low,2025-05-05,11:41:27,Procurement,Rent,"Ferrell, Rice and Maddox",115642.71,Debit,Linda Burns,Synthesize extensible experiences,Monday,False,11,5,5
JE107468,0.0,,,0.1834,normal,0.0917,Low,2025-02-10,07:21:41,Sales,Office Supplies,"Henderson, Ramirez and Lewis",12483.8,Credit,Linda Burns,Engage strategic applications,Monday,False,7,2,10
JE106216,0.0,,,0.1831,normal,0.0916,Low,2025-08-11,12:56:00,Sales,Inventory,Davis and Sons,15404.47,Debit,Dana Kennedy,Engage web-enabled markets,Monday,False,12,8,11
JE106697,0.0,,,0.1831,normal,0.0916,Low,2025-02-03,14:13:24,Operations,Utilities,"Gardner, Robinson and Lawrence",24694.48,Debit,Clifford Ford,Unleash impactful relationships,Monday,False,14,2,3
JE102199,0.0,,,0.1831,normal,0.0916,Low,2025-02-03,13:56:06,HR,Office Supplies,James Group,10884.14,Debit,Angela Morton,Unleash cross-media infrastructures,Monday,False,13,2,3
JE106232,0.0,,,0.1831,normal,0.0916,Low,2025-12-12,12:07:51,Finance,Rent,Rodriguez-Graham,100053.51,Debit,Michael Brown,Empower one-to-one networks,Friday,False,12,12,12
JE107478,0.0,,,0.1831,normal,0.0916,Low,2025-07-15,13:12:54,IT,Rent,Carlson-Cruz,132316.05,Debit,Matthew Arroyo,Matrix extensible markets,Tuesday,False,13,7,15
JE101209,0.0,,,0.1832,normal,0.0916,Low,2025-06-09,13:37:04,Procurement,Rent,"Henderson, Ramirez and Lewis",59512.66,Credit,Brandon Hopkins,Orchestrate open-source partnerships,Monday,False,13,6,9
JE105480,0.0,,,0.1831,normal,0.0916,Low,2025-02-26,12:59:38,Procurement,Office Supplies,"Rodriguez, Figueroa and Sanchez",25985.58,Debit,Jacqueline Lam,Deliver efficient deliverables,Wednesday,False,12,2,26
JE100316,0.0,,,0.1832,normal,0.0916,Low,2025-05-05,12:49:18,IT,Rent,"Dyer, Potter and Mack",121266.87,Credit,Michelle Ross,Generate visionary paradigms,Monday,False,12,5,5
JE105262,0.0,,,0.183,normal,0.0915,Low,2025-07-10,16:32:09,IT,Payroll,Harrell LLC,30482.5,Credit,Jack Galloway,Harness sticky metrics,Thursday,False,16,7,10
JE105621,0.0,,,0.1829,normal,0.0914,Low,2025-04-11,14:21:39,Sales,Utilities,"Hoffman, Baker and Richards",12779.7,Debit,Jason Shields,Harness impactful roi,Friday,False,14,4,11
JE100012,0.0,,,0.1828,normal,0.0914,Low,2025-01-17,15:25:17,Sales,Accounts Receivable,Smith-Bowen,11883.91,Credit,Matthew Arroyo,Streamline scalable applications,Friday,False,15,1,17
JE107993,0.0,,,0.1829,normal,0.0914,Low,2025-05-14,10:22:52,HR,Consulting Fees,"Ross, Robinson and Bright",136159.2,Debit,Angela Dennis,Extend granular users,Wednesday,False,10,5,14
JE104059,0.0,,,0.1828,normal,0.0914,Low,2025-09-22,12:44:14,IT,Payroll,Arnold Ltd,72795.64,Debit,Miranda Khan,Grow frictionless metrics,Monday,False,12,9,22
JE100628,0.0,,,0.1829,normal,0.0914,Low,2025-07-28,12:35:04,HR,Inventory,"Watts, Robinson and Nguyen",32866.52,Debit,Miranda Khan,Cultivate turn-key convergence,Monday,False,12,7,28
JE107040,0.0,,,0.1827,normal,0.0914,Low,2025-05-20,14:46:37,Finance,Consulting Fees,Harrell LLC,40570.81,Credit,Angela Dennis,Synergize b2b communities,Tuesday,False,14,5,20
JE100558,0.0,,,0.1827,normal,0.0914,Low,2025-05-23,13:08:10,Operations,Marketing Spend,James Group,12082.66,Debit,Jacqueline Lam,Disintermediate real-time infrastructures,Friday,False,13,5,23
JE101712,0.0,,,0.1827,normal,0.0914,Low,2025-12-18,19:48:40,Marketing,Payroll,"Dyer, Potter and Mack",42371.33,Credit,Joseph Obrien,Deploy synergistic deliverables,Thursday,False,19,12,18
JE106872,0.0,,,0.1826,normal,0.0913,Low,2025-06-04,10:08:11,HR,Utilities,Harrell LLC,20933.78,Credit,Angela Dennis,Transform b2c technologies,Wednesday,False,10,6,4
JE103345,0.0,,,0.1825,normal,0.0912,Low,2025-06-05,13:29:58,Sales,Accounts Payable,Gray-Mayo,9259.94,Debit,Michael Brown,Incentivize cutting-edge action-items,Thursday,False,13,6,5
JE107802,0.0,,,0.1824,normal,0.0912,Low,2025-09-01,13:54:00,Marketing,Marketing Spend,"Ferrell, Rice and Maddox",10677.15,Debit,Vanessa Patel,Facilitate cross-platform functionalities,Monday,False,13,9,1
JE101500,0.0,,,0.1824,normal,0.0912,Low,2025-11-12,08:09:40,Sales,Accounts Payable,Abbott-Munoz,20172.37,Debit,Vanessa Patel,Deliver front-end web services,Wednesday,False,8,11,12
JE105561,0.0,,,0.1825,normal,0.0912,Low,2025-02-25,08:47:41,Operations,Payroll,Arnold Ltd,26679.56,Credit,Clifford Ford,Aggregate holistic metrics,Tuesday,False,8,2,25
JE106695,0.0,,,0.1825,normal,0.0912,Low,2025-06-09,11:29:06,HR,Accounts Receivable,"Ross, Robinson and Bright",19460.66,Credit,Matthew Arroyo,Facilitate out-of-the-box platforms,Monday,False,11,6,9
JE103843,0.0,,,0.1823,normal,0.0912,Low,2025-06-16,09:12:03,HR,Consulting Fees,"Rodriguez, Figueroa and Sanchez",97884.61,Credit,Andre Rivera,Leverage scalable relationships,Monday,False,9,6,16
JE107838,0.0,,,0.1821,normal,0.0911,Low,2025-05-26,13:03:33,Marketing,Accounts Payable,"Guzman, Hoffman and Baldwin",14427.55,Debit,Troy Nielsen,Grow cross-platform communities,Monday,False,13,5,26
JE102734,0.0,,,0.1821,normal,0.0911,Low,2025-01-28,15:09:57,Procurement,Payroll,Garcia-James,28984.33,Debit,Matthew Arroyo,Unleash cutting-edge platforms,Tuesday,False,15,1,28
JE102130,0.0,,,0.1821,normal,0.0911,Low,2025-11-07,09:18:02,Operations,Rent,"Watts, Robinson and Nguyen",171843.57,Debit,Corey Herrera,Monetize world-class eyeballs,Friday,False,9,11,7
JE107233,0.0,,,0.1821,normal,0.0911,Low,2025-10-07,14:26:20,Marketing,Rent,Smith-Bowen,135646.05,Credit,Corey Herrera,Visualize global solutions,Tuesday,False,14,10,7
JE102953,0.0,,,0.1821,normal,0.0911,Low,2025-05-12,08:51:00,Marketing,Accounts Payable,"Gardner, Robinson and Lawrence",18942.08,Credit,Brandon Hopkins,Transition efficient deliverables,Monday,False,8,5,12
JE106259,0.0,,,0.1821,normal,0.0911,Low,2025-12-15,08:27:51,Sales,Travel & Expense,Davis and Sons,9082.33,Credit,Diana Washington,Revolutionize web-enabled experiences,Monday,False,8,12,15
JE105055,0.0,,,0.1822,normal,0.0911,Low,2025-04-07,14:24:08,Sales,Payroll,"Dyer, Potter and Mack",24492.63,Debit,Tanya Campos,Transform proactive users,Monday,False,14,4,7
JE105363,0.0,,,0.1821,normal,0.0911,Low,2025-08-15,08:53:50,Marketing,Inventory,"Hoffman, Baker and Richards",36099.89,Debit,Jack Galloway,Morph value-added functionalities,Friday,False,8,8,15
JE103063,0.0,,,0.1819,normal,0.091,Low,2025-08-11,14:28:25,Operations,Payroll,Blair PLC,42947.1,Credit,Vanessa Patel,Leverage innovative content,Monday,False,14,8,11
JE106757,0.0,,,0.1819,normal,0.091,Low,2025-04-09,14:32:59,Procurement,Accounts Receivable,"Baker, Mason and White",17834.04,Credit,Nicholas Mcbride,Extend viral methodologies,Wednesday,False,14,4,9
JE105605,0.0,,,0.1819,normal,0.091,Low,2025-05-29,11:55:42,Procurement,Utilities,Garcia-James,18493.7,Debit,Jason Shields,Scale value-added content,Thursday,False,11,5,29
JE101424,0.0,,,0.182,normal,0.091,Low,2025-01-16,10:14:05,HR,Travel & Expense,"Flowers, Martin and Kelly",9859.6,Credit,Matthew Arroyo,Syndicate visionary roi,Thursday,False,10,1,16
JE100356,0.0,,,0.182,normal,0.091,Low,2025-06-19,20:27:06,Procurement,Accounts Payable,James Group,9086.46,Debit,Miranda Khan,Enable best-of-breed partnerships,Thursday,False,20,6,19
JE102107,0.0,,,0.1818,normal,0.0909,Low,2025-09-08,11:32:02,Finance,Inventory,Smith-Bowen,22310.06,Debit,Angela Dennis,Enable compelling eyeballs,Monday,False,11,9,8
JE103533,0.0,,,0.1818,normal,0.0909,Low,2025-12-04,13:51:43,IT,Utilities,"Watts, Robinson and Nguyen",14243.98,Debit,Jacqueline Lam,Whiteboard visionary relationships,Thursday,False,13,12,4
JE102428,0.0,,,0.1818,normal,0.0909,Low,2025-08-25,11:07:02,Procurement,Inventory,"Henderson, Ramirez and Lewis",33928.4,Debit,Linda Burns,Mesh robust technologies,Monday,False,11,8,25
JE106098,0.0,,,0.1816,normal,0.0908,Low,2025-08-04,15:03:36,Finance,Consulting Fees,Blair PLC,62682.45,Debit,Nicholas Mcbride,Cultivate frictionless portals,Monday,False,15,8,4
JE102192,0.0,,,0.1817,normal,0.0908,Low,2025-01-27,09:27:29,Procurement,Travel & Expense,Davis and Sons,18899.52,Credit,Miranda Khan,Architect global applications,Monday,False,9,1,27
JE106681,0.0,,,0.1815,normal,0.0908,Low,2025-03-07,12:50:10,Operations,Rent,Perez Inc,102499.57,Credit,Jacqueline Lam,Morph viral deliverables,Friday,False,12,3,7
JE102002,0.0,,,0.1816,normal,0.0908,Low,2025-01-08,08:46:15,Operations,Utilities,"Baker, Mason and White",13954.34,Credit,Tanya Campos,Monetize global e-commerce,Wednesday,False,8,1,8
JE103775,0.0,,,0.1815,normal,0.0908,Low,2025-01-13,11:13:21,Marketing,Accounts Payable,Perez Inc,6187.41,Debit,Angela Morton,Synergize one-to-one models,Monday,False,11,1,13
JE105955,0.0,,,0.1815,normal,0.0908,Low,2025-07-11,07:27:37,Operations,Marketing Spend,"Mcclure, Ward and Lee",19560.21,Debit,Angela Morton,Incentivize out-of-the-box networks,Friday,False,7,7,11
JE107686,0.0,,,0.1817,normal,0.0908,Low,2025-03-14,16:13:46,HR,Office Supplies,"Watts, Robinson and Nguyen",23551.41,Debit,Cynthia Allen,Revolutionize integrated roi,Friday,False,16,3,14
JE106174,0.0,,,0.1814,normal,0.0907,Low,2025-01-20,10:53:36,IT,Consulting Fees,"Henderson, Ramirez and Lewis",31003.43,Credit,Joseph Obrien,Enable mission-critical metrics,Monday,False,10,1,20
JE101819,0.0,,,0.1814,normal,0.0907,Low,2025-05-05,11:10:41,IT,Rent,"Baker, Mason and White",107977.91,Debit,Joseph Obrien,Whiteboard ubiquitous e-business,Monday,False,11,5,5
JE100331,0.0,,,0.1814,normal,0.0907,Low,2025-06-19,13:54:06,Procurement,Inventory,Williams and Sons,34786.34,Debit,Corey Herrera,Innovate back-end applications,Thursday,False,13,6,19
JE101349,0.0,,,0.1814,normal,0.0907,Low,2025-07-17,10:31:27,Finance,Utilities,Baker and Sons,7573.16,Credit,Angela Dennis,Monetize transparent markets,Thursday,False,10,7,17
JE101940,0.0,,,0.1814,normal,0.0907,Low,2025-02-06,08:40:55,Finance,Utilities,"Watts, Robinson and Nguyen",15753.17,Debit,Jason Shields,Streamline impactful systems,Thursday,False,8,2,6
JE104668,0.0,,,0.1811,normal,0.0906,Low,2025-01-23,13:48:25,Procurement,Payroll,Doyle Ltd,103475.87,Credit,Tanya Campos,Engineer sticky paradigms,Thursday,False,13,1,23
JE104090,0.0,,,0.1812,normal,0.0906,Low,2025-07-10,07:35:21,Procurement,Utilities,"Gardner, Robinson and Lawrence",12358.81,Credit,Michelle Ross,Syndicate holistic niches,Thursday,False,7,7,10
JE103317,0.0,,,0.1812,normal,0.0906,Low,2025-01-23,15:05:22,Marketing,Inventory,Garcia-James,34069.26,Credit,Miranda Khan,Utilize value-added supply-chains,Thursday,False,15,1,23
JE102780,0.0,,,0.1812,normal,0.0906,Low,2025-06-12,10:42:44,IT,Marketing Spend,Williams and Sons,19063.41,Credit,Joseph Obrien,Repurpose revolutionary synergies,Thursday,False,10,6,12
JE100166,0.0,,,0.1813,normal,0.0906,Low,2025-08-20,16:26:21,IT,Utilities,Baker and Sons,18438.5,Debit,Jacqueline Lam,Re-intermediate enterprise supply-chains,Wednesday,False,16,8,20
JE103002,0.0,,,0.1811,normal,0.0906,Low,2025-01-06,13:04:13,HR,Utilities,Williams and Sons,9755.76,Credit,Miranda Khan,Architect viral models,Monday,False,13,1,6
JE101595,0.0,,,0.1813,normal,0.0906,Low,2025-12-19,09:24:40,Sales,Marketing Spend,Perez Inc,4602.43,Credit,Miranda Khan,Benchmark wireless applications,Friday,False,9,12,19
JE101562,0.0,,,0.1812,normal,0.0906,Low,2025-11-10,09:20:32,Operations,Inventory,"Baker, Mason and White",24088.68,Credit,Matthew Arroyo,Innovate out-of-the-box synergies,Monday,False,9,11,10
JE102360,0.0,,,0.181,normal,0.0905,Low,2025-11-14,16:52:26,Finance,Utilities,Frazier Inc,18400.48,Debit,Joseph Obrien,Benchmark front-end e-markets,Friday,False,16,11,14
JE100758,0.0,,,0.181,normal,0.0905,Low,2025-08-07,16:04:18,Sales,Utilities,"Henderson, Ramirez and Lewis",16452.35,Credit,Jacqueline Lam,Streamline innovative info-mediaries,Thursday,False,16,8,7
JE102659,0.0,,,0.181,normal,0.0905,Low,2025-08-18,09:54:59,Procurement,Office Supplies,"Snyder, Campos and Callahan",16345.78,Credit,Angela Dennis,Transform best-of-breed supply-chains,Monday,False,9,8,18
JE102651,0.0,,,0.181,normal,0.0905,Low,2025-05-05,08:45:53,Operations,Payroll,Frazier Inc,28582.21,Credit,Julian Chapman,Embrace cross-platform communities,Monday,False,8,5,5
JE101803,0.0,,,0.181,normal,0.0905,Low,2025-12-04,10:45:29,Marketing,Marketing Spend,Frazier Inc,10525.98,Credit,Angela Morton,Mesh global convergence,Thursday,False,10,12,4
JE101774,0.0,,,0.181,normal,0.0905,Low,2025-10-22,10:04:47,Marketing,Accounts Receivable,"Gardner, Robinson and Lawrence",16532.93,Debit,Dana Kennedy,Enhance turn-key vortals,Wednesday,False,10,10,22
JE100844,0.0,,,0.181,normal,0.0905,Low,2025-11-20,11:12:08,Sales,Accounts Payable,Doyle Ltd,18160.61,Debit,Diana Washington,Re-intermediate dot-com convergence,Thursday,False,11,11,20
JE100759,0.0,,,0.181,normal,0.0905,Low,2025-09-29,11:13:44,Marketing,Office Supplies,Davis and Sons,9765.65,Debit,Brandon Hopkins,Integrate front-end e-markets,Monday,False,11,9,29
JE103888,0.0,,,0.181,normal,0.0905,Low,2025-11-03,11:59:46,Operations,Accounts Payable,Davis and Sons,13832.05,Debit,David Brown,Maximize holistic paradigms,Monday,False,11,11,3
JE106375,0.0,,,0.181,normal,0.0905,Low,2025-12-08,11:30:04,IT,Accounts Payable,Smith-Bowen,13766.16,Debit,David Brown,Streamline clicks-and-mortar web services,Monday,False,11,12,8
JE102714,0.0,,,0.1809,normal,0.0904,Low,2025-10-06,14:27:31,HR,Rent,Smith-Bowen,59610.91,Credit,Brandon Hopkins,Streamline holistic users,Monday,False,14,10,6
JE107930,0.0,,,0.1809,normal,0.0904,Low,2025-01-10,14:38:42,IT,Utilities,Williams and Sons,7140.25,Credit,Corey Herrera,Incubate strategic eyeballs,Friday,False,14,1,10
JE103087,0.0,,,0.1807,normal,0.0904,Low,2025-11-24,08:15:42,Marketing,Accounts Payable,"Ross, Robinson and Bright",14581.53,Credit,Brandon Hopkins,Evolve seamless e-services,Monday,False,8,11,24
JE105662,0.0,,,0.1809,normal,0.0904,Low,2025-08-01,14:18:46,HR,Payroll,"Gardner, Robinson and Lawrence",28373.51,Debit,Joseph Obrien,Reinvent one-to-one paradigms,Friday,False,14,8,1
JE102453,0.0,,,0.1809,normal,0.0904,Low,2025-02-12,09:43:44,Marketing,Marketing Spend,"Ferrell, Rice and Maddox",14504.53,Credit,Angela Dennis,Scale b2b models,Wednesday,False,9,2,12
