transaction_id,ml_anomaly_score,ml_flag
JE105202,0.3853,normal
JE104800,0.2455,normal
JE100483,0.2176,normal
JE103394,0.1316,normal
JE105242,0.2013,normal
JE106135,0.2839,normal
JE102252,0.2955,normal
JE104163,0.1593,normal
JE107814,0.1019,normal
JE106878,0.2426,normal
JE102314,0.18,normal
JE102850,0.1451,normal
JE107610,0.1923,normal
JE103104,0.1794,normal
JE105004,0.47,anomaly
JE104128,0.2903,normal
JE103868,0.2468,normal
JE102466,0.3599,normal
JE102930,0.2036,normal
JE106777,0.2532,normal
JE107898,0.2068,normal
JE104107,0.2359,normal
JE100065,0.3983,normal
JE107700,0.1655,normal
JE100777,0.1162,normal
JE104174,0.0889,normal
JE104588,0.3746,normal
JE102735,0.2305,normal
JE107581,0.3299,normal
JE102581,0.1293,normal
JE106210,0.3164,normal
JE104617,0.4556,anomaly
JE103484,0.1536,normal
JE107944,0.3706,normal
JE102345,0.4441,anomaly
JE104688,0.2453,normal
JE102816,0.2605,normal
JE107636,0.3063,normal
JE105382,0.309,normal
JE105940,0.4258,normal
JE104027,0.1542,normal
JE100725,0.1608,normal
JE107453,0.2663,normal
JE106771,0.209,normal
JE107425,0.2872,normal
JE108071,0.8079,anomaly
JE105309,0.2463,normal
JE108003,0.2897,normal
JE106396,0.2716,normal
JE108074,0.6703,anomaly
JE105734,0.2082,normal
JE107932,0.1922,normal
JE101736,0.2277,normal
JE103125,0.2396,normal
JE104941,0.3646,normal
JE105079,0.288,normal
JE107875,0.5158,anomaly
JE104803,0.3166,normal
JE106632,0.3784,normal
JE105784,0.532,anomaly
JE105963,0.2984,normal
JE100274,0.2037,normal
JE105806,0.1937,normal
JE102945,0.0919,normal
JE107753,0.1532,normal
JE105060,0.1948,normal
JE107022,0.1607,normal
JE107418,0.2421,normal
JE107922,0.3424,normal
JE108069,0.698,anomaly
JE106556,0.2305,normal
JE105579,0.3204,normal
JE105497,0.2687,normal
JE101453,0.1736,normal
JE102716,0.19,normal
JE104246,0.2145,normal
JE102693,0.1838,normal
JE102768,0.1408,normal
JE105854,0.1494,normal
JE100219,0.2096,normal
JE100240,0.2663,normal
JE101132,0.081,normal
JE107711,0.192,normal
JE103265,0.1888,normal
JE106937,0.247,normal
JE102240,0.0814,normal
JE106478,0.2512,normal
JE105350,0.2136,normal
JE105150,0.2223,normal
JE107107,0.1759,normal
JE105765,0.2895,normal
JE101384,0.1683,normal
JE103075,0.1235,normal
JE104861,0.1526,normal
JE107185,0.1894,normal
JE101358,0.1216,normal
JE104872,0.4625,anomaly
JE102631,0.1848,normal
JE102833,0.2813,normal
JE100625,0.2145,normal
JE100840,0.184,normal
JE104724,0.2703,normal
JE100324,0.5755,anomaly
JE108105,0.5521,anomaly
JE107724,0.2319,normal
JE108036,0.5365,anomaly
JE101868,0.3945,normal
JE105257,0.2614,normal
JE102827,0.4234,normal
JE105173,0.2929,normal
JE107084,0.1563,normal
JE107412,0.2111,normal
JE100438,0.1968,normal
JE100120,0.2777,normal
JE107619,0.2546,normal
JE107362,0.3839,normal
JE107627,0.2478,normal
JE105911,0.2725,normal
JE101840,0.3048,normal
JE101027,0.5395,anomaly
JE103302,0.2075,normal
JE107169,0.1857,normal
JE104173,0.2684,normal
JE103102,0.2897,normal
JE100901,0.0937,normal
JE104468,0.2432,normal
JE101205,0.1516,normal
JE107480,0.2138,normal
JE108102,0.9241,anomaly
JE105038,0.2157,normal
JE106722,0.2723,normal
JE104051,0.1922,normal
JE106964,0.1266,normal
JE100553,0.2137,normal
JE100407,0.1766,normal
JE106214,0.2359,normal
JE107386,0.3736,normal
JE101614,0.234,normal
JE102935,0.436,normal
JE105065,0.1767,normal
JE103299,0.1449,normal
JE102834,0.3667,normal
JE108091,0.672,anomaly
JE106994,0.4151,normal
JE102350,0.4502,anomaly
JE105843,0.2155,normal
JE104786,0.5594,anomaly
JE106957,0.1313,normal
JE103110,0.2312,normal
JE101739,0.1921,normal
JE100237,0.4682,anomaly
JE107945,0.242,normal
JE106083,0.2838,normal
JE106080,0.2965,normal
JE103164,0.2428,normal
JE106939,0.3806,normal
JE100500,0.3232,normal
JE104919,0.2253,normal
JE103626,0.3566,normal
JE103128,0.2121,normal
JE100795,0.3451,normal
JE103359,0.1278,normal
JE107586,0.3907,normal
JE103292,0.1554,normal
JE103973,0.2262,normal
JE100991,0.3806,normal
JE104664,0.2672,normal
JE107079,0.2814,normal
JE102436,0.2366,normal
JE103377,0.3036,normal
JE100391,0.3441,normal
JE104840,0.4156,normal
JE102401,0.3508,normal
JE101218,0.2891,normal
JE100236,0.4,normal
JE100332,0.1695,normal
JE104577,0.1865,normal
JE106139,0.2476,normal
JE106712,0.2811,normal
JE103189,0.2308,normal
JE105774,0.1956,normal
JE100045,0.2048,normal
JE106245,0.4469,anomaly
JE105565,0.2431,normal
JE107631,0.1986,normal
JE104217,0.259,normal
JE103437,0.3573,normal
JE107822,0.2282,normal
JE103073,0.1147,normal
JE103135,0.2348,normal
JE105369,0.4437,anomaly
JE104046,0.1516,normal
JE105023,0.209,normal
JE106660,0.3632,normal
JE101595,0.1813,normal
JE100224,0.4458,anomaly
JE104863,0.2015,normal
JE104710,0.4076,normal
JE102892,0.3117,normal
JE101246,0.3525,normal
JE101541,0.2816,normal
JE103538,0.099,normal
JE104149,0.3046,normal
JE104626,0.1678,normal
JE102534,0.4313,normal
JE105996,0.3523,normal
JE108038,0.5522,anomaly
JE100819,0.4663,anomaly
JE103459,0.2515,normal
JE100156,0.1199,normal
JE106745,0.1022,normal
JE107967,0.2683,normal
JE100249,0.2443,normal
JE104858,0.1239,normal
JE105991,0.345,normal
JE103928,0.2373,normal
JE106126,0.1715,normal
JE104015,0.2398,normal
JE102637,0.1926,normal
JE105227,0.217,normal
JE104639,0.2279,normal
JE100794,0.2499,normal
JE101726,0.2107,normal
JE103190,0.2652,normal
JE102650,0.2177,normal
JE100629,0.1278,normal
JE106295,0.3057,normal
JE107723,0.2892,normal
JE102340,0.1767,normal
JE106526,0.2529,normal
JE107930,0.1809,normal
JE106831,0.262,normal
JE105464,0.3202,normal
JE107369,0.241,normal
JE101621,0.1049,normal
JE107042,0.2244,normal
JE101452,0.258,normal
JE102903,0.3277,normal
JE105168,0.2848,normal
JE104651,0.1905,normal
JE101829,0.0979,normal
JE100827,0.2273,normal
JE101640,0.1677,normal
JE103865,0.29,normal
JE106081,0.3265,normal
JE102914,0.2468,normal
JE105934,0.293,normal
JE103792,0.3162,normal
JE102940,0.4293,normal
JE103421,0.1659,normal
JE103997,0.2347,normal
JE103768,0.1761,normal
JE100536,0.188,normal
JE105907,0.2605,normal
JE102664,0.2378,normal
JE100155,0.1364,normal
JE103242,0.3458,normal
JE105597,0.2344,normal
JE103150,0.1746,normal
JE102953,0.1821,normal
JE101312,0.1492,normal
JE100323,0.3272,normal
JE105807,0.24,normal
JE104111,0.3876,normal
JE103331,0.3187,normal
JE103986,0.431,normal
JE101799,0.2387,normal
JE106090,0.322,normal
JE100083,0.3388,normal
JE102561,0.2204,normal
JE101944,0.3382,normal
JE101989,0.1126,normal
JE103537,0.2271,normal
JE106769,0.3029,normal
JE105480,0.1831,normal
JE101575,0.1341,normal
JE102978,0.2252,normal
JE102724,0.3797,normal
JE103406,0.4501,anomaly
JE102059,0.1097,normal
JE101763,0.1564,normal
JE101495,0.2275,normal
JE104928,0.1854,normal
JE102081,0.2635,normal
JE101175,0.2241,normal
JE104510,0.1861,normal
JE102629,0.2662,normal
JE105914,0.2663,normal
JE104262,0.1092,normal
JE107536,0.1745,normal
JE106252,0.256,normal
JE100615,0.6066,anomaly
JE103094,0.1285,normal
JE103451,0.301,normal
JE101015,0.3126,normal
JE106234,0.2924,normal
JE103058,0.3357,normal
JE107778,0.11,normal
JE106746,0.2171,normal
JE105334,0.384,normal
JE103906,0.2138,normal
JE102182,0.2239,normal
JE103419,0.1706,normal
JE104652,0.1562,normal
JE107176,0.2213,normal
JE103101,0.1633,normal
JE106465,0.0364,normal
JE107874,0.2309,normal
JE101212,0.2075,normal
JE107837,0.1484,normal
JE100635,0.2883,normal
JE106697,0.1831,normal
JE107473,0.2566,normal
JE101056,0.1099,normal
JE102341,0.4454,anomaly
JE105805,0.3217,normal
JE100797,0.1596,normal
JE107087,0.2744,normal
JE107409,0.4835,anomaly
JE105188,0.1643,normal
JE104271,0.1684,normal
JE102815,0.2159,normal
JE104342,0.3419,normal
JE101081,0.1127,normal
JE101655,0.1573,normal
JE101608,0.3152,normal
JE100145,0.1697,normal
JE104242,0.3035,normal
JE100091,0.1854,normal
JE100683,0.1643,normal
JE104407,0.377,normal
JE103432,0.3291,normal
JE100094,0.0947,normal
JE100835,0.1635,normal
JE106053,0.3284,normal
JE105021,0.1572,normal
JE107826,0.2333,normal
JE106006,0.1016,normal
JE105132,0.2763,normal
JE101401,0.3521,normal
JE103980,0.3058,normal
JE102292,0.1778,normal
JE101501,0.2022,normal
JE107256,0.2912,normal
JE102263,0.29,normal
JE101469,0.3936,normal
JE103929,0.1759,normal
JE103246,0.1089,normal
JE100999,0.1921,normal
JE100854,0.2154,normal
JE103876,0.2247,normal
JE106570,0.2845,normal
JE106301,0.273,normal
JE101143,0.2134,normal
JE105240,0.4584,anomaly
JE102275,0.3768,normal
JE107041,0.2492,normal
JE106145,0.2359,normal
JE104498,0.1887,normal
JE101104,0.0377,normal
JE100085,0.1907,normal
JE102211,0.3155,normal
JE107976,0.1895,normal
JE104211,0.1633,normal
JE106815,0.3357,normal
JE107319,0.1729,normal
JE107584,0.2115,normal
JE107537,0.5286,anomaly
JE105682,0.227,normal
JE103441,0.2069,normal
JE101568,0.3717,normal
JE107034,0.1573,normal
JE105598,0.1384,normal
JE101661,0.2548,normal
JE101557,0.3232,normal
JE106104,0.1073,normal
JE104722,0.3196,normal
JE103765,0.2183,normal
JE103585,0.352,normal
JE101886,0.1425,normal
JE103145,0.3381,normal
JE101867,0.4492,anomaly
JE105049,0.2505,normal
JE106952,0.2358,normal
JE106403,0.3148,normal
JE104721,0.1496,normal
JE102875,0.2264,normal
JE104331,0.3552,normal
JE106280,0.1594,normal
JE106761,0.2531,normal
JE103589,0.1533,normal
JE103268,0.2692,normal
JE102885,0.2094,normal
JE102891,0.2262,normal
JE106131,0.1443,normal
JE103008,0.4017,normal
JE101827,0.2624,normal
JE103924,0.1385,normal
JE107920,0.3609,normal
JE102641,0.2815,normal
JE105411,0.1398,normal
JE101526,0.1731,normal
JE101563,0.2616,normal
JE107436,0.2255,normal
JE105849,0.2237,normal
JE105702,0.1393,normal
JE100344,0.2004,normal
JE102543,0.4304,normal
JE103386,0.253,normal
JE106438,0.2726,normal
JE102413,0.2837,normal
JE106323,0.173,normal
JE102708,0.2138,normal
JE105093,0.2881,normal
JE106159,0.1399,normal
JE101111,0.2042,normal
JE103443,0.2924,normal
JE102214,0.4691,anomaly
JE107300,0.1342,normal
JE101360,0.3068,normal
JE102108,0.1971,normal
JE104806,0.1717,normal
JE105975,0.4192,normal
JE106821,0.501,anomaly
JE101379,0.2028,normal
JE102829,0.3461,normal
JE100425,0.2487,normal
JE100293,0.1933,normal
JE101066,0.4498,anomaly
JE107018,0.1834,normal
JE102378,0.1503,normal
JE105735,0.1402,normal
JE106574,0.257,normal
JE105109,0.1799,normal
JE102128,0.5476,anomaly
JE101718,0.1934,normal
JE107197,0.3618,normal
JE100938,0.1763,normal
JE103780,0.349,normal
JE103965,0.205,normal
JE103991,0.1909,normal
JE104931,0.0974,normal
JE106894,0.1898,normal
JE107035,0.3087,normal
JE100255,0.2124,normal
JE107832,0.3447,normal
JE101483,0.2609,normal
JE100945,0.228,normal
JE105504,0.2372,normal
JE107482,0.2016,normal
JE107253,0.1306,normal
JE108009,0.2451,normal
JE106281,0.3434,normal
JE103184,0.3073,normal
JE103267,0.0852,normal
JE106997,0.3543,normal
JE107347,0.2357,normal
JE104820,0.2612,normal
JE102908,0.1711,normal
JE100970,0.2317,normal
JE100497,0.3118,normal
JE105047,0.1943,normal
JE104902,0.3782,normal
JE101830,0.2348,normal
JE102178,0.2674,normal
JE105836,0.2516,normal
JE100338,0.3182,normal
JE104827,0.1676,normal
JE104705,0.1015,normal
JE101149,0.2961,normal
JE102244,0.1804,normal
JE107395,0.1606,normal
JE105810,0.1323,normal
JE107437,0.2384,normal
JE108104,0.5581,anomaly
JE105006,0.2833,normal
JE106729,0.2138,normal
JE103969,0.4256,normal
JE102152,0.2499,normal
JE102011,0.1957,normal
JE102492,0.2168,normal
JE107988,0.1942,normal
JE101811,0.1778,normal
JE101995,0.1656,normal
JE104816,0.2096,normal
JE102933,0.1728,normal
JE102825,0.1592,normal
JE105666,0.2681,normal
JE102898,0.4186,normal
JE107039,0.3,normal
JE102276,0.1627,normal
JE100435,0.316,normal
JE107470,0.4187,normal
JE105396,0.1115,normal
JE106271,0.2524,normal
JE104502,0.3163,normal
JE102824,0.2574,normal
JE104918,0.3677,normal
JE106856,0.3292,normal
JE105886,0.258,normal
JE103756,0.2235,normal
JE102505,0.371,normal
JE107205,0.246,normal
JE103212,0.2578,normal
JE106448,0.1373,normal
JE106412,0.0888,normal
JE105955,0.1815,normal
JE105654,0.2197,normal
JE104642,0.1495,normal
JE104309,0.0946,normal
JE104993,0.1304,normal
JE103541,0.3273,normal
JE103271,0.1893,normal
JE101942,0.1559,normal
JE101892,0.2783,normal
JE105013,0.1097,normal
JE103600,0.1436,normal
JE106820,0.1092,normal
JE105386,0.1382,normal
JE104911,0.1719,normal
JE101266,0.2565,normal
JE104439,0.1936,normal
JE102598,0.1742,normal
JE101411,0.2901,normal
JE101215,0.2531,normal
JE100967,0.1772,normal
JE101231,0.1785,normal
JE106440,0.2091,normal
JE104792,0.2512,normal
JE107597,0.2255,normal
JE106218,0.2979,normal
JE100606,0.2374,normal
JE100105,0.2435,normal
JE100646,0.1592,normal
JE105501,0.6585,anomaly
JE104591,0.2379,normal
JE103089,0.374,normal
JE106584,0.3435,normal
JE101020,0.3307,normal
JE100092,0.2037,normal
JE105209,0.3081,normal
JE102871,0.2198,normal
JE100909,0.3224,normal
JE105571,0.0164,normal
JE105838,0.2202,normal
JE102151,0.1719,normal
JE100239,0.3943,normal
JE103141,0.2259,normal
JE100943,0.1231,normal
JE101271,0.1987,normal
JE100939,0.2353,normal
JE105521,0.2721,normal
JE103230,0.4083,normal
JE103552,0.1988,normal
JE101863,0.2694,normal
JE101670,0.1533,normal
JE100006,0.1435,normal
JE104344,0.5375,anomaly
JE103944,0.2237,normal
JE103014,0.2412,normal
JE100019,0.2722,normal
JE107575,0.2344,normal
JE106266,0.4224,normal
JE101971,0.14,normal
JE102710,0.2058,normal
JE102233,0.1497,normal
JE106419,0.2276,normal
JE106578,0.1755,normal
JE100812,0.2852,normal
JE101301,0.3459,normal
JE105432,0.0689,normal
JE107989,0.1635,normal
JE100261,0.1313,normal
JE101805,0.3266,normal
JE101571,0.2113,normal
JE106326,0.2422,normal
JE104281,0.3512,normal
JE102455,0.4844,anomaly
JE101744,0.1774,normal
JE107010,0.3367,normal
JE101631,0.3289,normal
JE101717,0.1514,normal
JE100521,0.2549,normal
JE103938,0.4283,normal
JE107148,0.4005,normal
JE106525,0.169,normal
JE106113,0.1548,normal
JE103483,0.1607,normal
JE101659,0.1121,normal
JE107538,0.3702,normal
JE103473,0.2782,normal
JE105709,0.2778,normal
JE102476,0.2272,normal
JE103949,0.1879,normal
JE106223,0.143,normal
JE103935,0.3443,normal
JE103646,0.204,normal
JE107154,0.2413,normal
JE100764,0.1385,normal
JE104704,0.1496,normal
JE104327,0.2035,normal
JE107237,0.1403,normal
JE104428,0.1485,normal
JE107202,0.1867,normal
JE105537,0.1752,normal
JE107659,0.3445,normal
JE107730,0.1003,normal
JE106024,0.2617,normal
JE101092,0.1043,normal
JE103609,0.2086,normal
JE101102,0.1757,normal
JE105226,0.2532,normal
JE107380,0.1281,normal
JE104558,0.3356,normal
JE100959,0.1678,normal
JE105759,0.2028,normal
JE100560,0.14,normal
JE106991,0.2384,normal
JE106835,0.1721,normal
JE107870,0.1701,normal
JE101520,0.2903,normal
JE106237,0.1893,normal
JE107987,0.4419,anomaly
JE106129,0.2533,normal
JE102485,0.0868,normal
JE106635,0.3083,normal
JE100367,0.297,normal
JE103902,0.2551,normal
JE106194,0.3048,normal
JE107774,0.2167,normal
JE107532,0.3062,normal
JE101949,0.2082,normal
JE104166,0.3382,normal
JE101573,0.1581,normal
JE100809,0.3147,normal
JE103233,0.2396,normal
JE103947,0.1373,normal
JE100012,0.1828,normal
JE102026,0.3916,normal
JE106289,0.4691,anomaly
JE105014,0.2221,normal
JE107686,0.1817,normal
JE105548,0.3517,normal
JE106784,0.272,normal
JE100177,0.1996,normal
JE105091,0.218,normal
JE102489,0.2414,normal
JE103887,0.4643,anomaly
JE102570,0.2945,normal
JE107213,0.1689,normal
JE103521,0.1531,normal
JE103761,0.3427,normal
JE107149,0.2375,normal
JE105352,0.3281,normal
JE103283,0.3509,normal
JE101665,0.2269,normal
JE102192,0.1817,normal
JE106898,0.3758,normal
JE106664,0.1694,normal
JE108132,0.6985,anomaly
JE103371,0.4416,anomaly
JE106967,0.1848,normal
JE105887,0.4259,normal
JE106573,0.2315,normal
JE102661,0.2668,normal
JE107650,0.2597,normal
JE107177,0.2771,normal
JE104253,0.1781,normal
JE106684,0.2879,normal
JE103579,0.2601,normal
JE105557,0.2615,normal
JE102047,0.1177,normal
JE107435,0.1139,normal
JE105947,0.2611,normal
JE106606,0.1053,normal
JE102625,0.2414,normal
JE103411,0.332,normal
JE106400,0.1678,normal
JE107124,0.2557,normal
JE106102,0.1953,normal
JE101186,0.2451,normal
JE101007,0.2135,normal
JE103570,0.2762,normal
JE103738,0.1657,normal
JE104657,0.1715,normal
JE106353,0.2335,normal
JE105007,0.3417,normal
JE105408,0.2608,normal
JE102050,0.2191,normal
JE104012,0.3042,normal
JE107510,0.2743,normal
JE100270,0.3688,normal
JE101994,0.2871,normal
JE100266,0.4075,normal
JE100915,0.3417,normal
JE102279,0.3604,normal
JE102232,0.0828,normal
JE107264,0.4194,normal
JE100291,0.1924,normal
JE102913,0.1499,normal
JE107211,0.3638,normal
JE104970,0.2293,normal
JE102094,0.4614,anomaly
JE106543,0.4156,normal
JE104572,0.1245,normal
JE101653,0.2985,normal
JE106057,0.1981,normal
JE104142,0.2734,normal
JE104258,0.223,normal
JE103040,0.3146,normal
JE106872,0.1826,normal
JE102678,0.1665,normal
JE100289,0.2925,normal
JE107758,0.4604,anomaly
JE103108,0.2004,normal
JE108081,0.6649,anomaly
JE106045,0.1915,normal
JE100576,0.2621,normal
JE100851,0.1127,normal
JE107484,0.145,normal
JE103884,0.2317,normal
JE105008,0.2088,normal
JE105351,0.1427,normal
JE105930,0.2168,normal
JE101723,0.2575,normal
JE106230,0.2692,normal
JE105832,0.2099,normal
JE105029,0.2102,normal
JE103950,0.0809,normal
JE101101,0.2535,normal
JE107802,0.1824,normal
JE101208,0.3853,normal
JE106392,0.1054,normal
JE101844,0.3634,normal
JE101849,0.4091,normal
JE102525,0.1788,normal
JE103948,0.1348,normal
JE101695,0.1926,normal
JE104182,0.2976,normal
JE104566,0.4704,anomaly
JE106370,0.0961,normal
JE103961,0.254,normal
JE106919,0.2777,normal
JE106476,0.3817,normal
JE100234,0.3708,normal
JE106733,0.3032,normal
JE106620,0.1495,normal
JE103333,0.2119,normal
JE105782,0.3526,normal
JE102648,0.176,normal
JE104042,0.13,normal
JE106566,0.211,normal
JE101712,0.1827,normal
JE100183,0.2584,normal
JE105085,0.2237,normal
JE105097,0.3286,normal
JE105738,0.3548,normal
JE105453,0.3953,normal
JE101463,0.1872,normal
JE100050,0.1781,normal
JE107997,0.1985,normal
JE107174,0.2364,normal
JE106674,0.1676,normal
JE105355,0.18,normal
JE104583,0.2903,normal
JE108078,0.7252,anomaly
JE106642,0.4603,anomaly
JE106005,0.1025,normal
JE107791,0.1781,normal
JE100107,0.3172,normal
JE100444,0.2216,normal
JE101955,0.4282,normal
JE107657,0.1772,normal
JE104743,0.124,normal
JE107181,0.2337,normal
JE105859,0.1683,normal
JE100727,0.2126,normal
JE102239,0.1431,normal
JE107933,0.3182,normal
JE105953,0.1289,normal
JE102331,0.1054,normal
JE104126,0.2178,normal
JE100170,0.2154,normal
JE101002,0.2497,normal
JE103253,0.1365,normal
JE102149,0.4116,normal
JE100198,0.3021,normal
JE104592,0.0486,normal
JE106123,0.265,normal
JE103794,0.0878,normal
JE100648,0.2412,normal
JE103036,0.1922,normal
JE104141,0.2504,normal
JE103734,0.2702,normal
JE102759,0.2372,normal
JE100374,0.2086,normal
JE104775,0.165,normal
JE100567,0.3841,normal
JE103721,0.337,normal
JE107966,0.1457,normal
JE102896,0.4611,anomaly
JE104557,0.3878,normal
JE106029,0.235,normal
JE103486,0.4098,normal
JE101156,0.2615,normal
